2022-01-24 11:06           flood          3.7
2022-01-24 14:24           slack            -
2022-01-24 17:12           ebb           -4.6
2022-01-24 21:00           slack            -
2022-01-24 23:36           flood          3.5
2022-01-25 02:54           slack            -
2022-01-25 05:42           ebb           -4.5
2022-01-25 09:24           slack            -
2022-01-25 12:00           flood          3.4
2022-01-25 15:18           slack            -
2022-01-25 18:06           ebb           -4.3
2022-01-25 21:54           slack            -
2022-01-26 00:30           flood          3.3
2022-01-26 03:48           slack            -
2022-01-26 06:36           ebb           -4.2
2022-01-26 10:30           slack            -
2022-01-26 13:06           flood          3.2
2022-01-26 16:18           slack            -
2022-01-26 19:06           ebb           -4.0
2022-01-26 22:54           slack            -
2022-01-27 01:30           flood          3.2
2022-01-27 04:48           slack            -
2022-01-27 07:36           ebb           -4.0
2022-01-27 11:36           slack            -
2022-01-27 14:06           flood          3.0
2022-01-27 17:24           slack            -
2022-01-27 20:06           ebb           -3.8
2022-01-27 23:54           slack            -
2022-01-28 02:30           flood          3.1
2022-01-28 05:54           slack            -
2022-01-28 08:48           ebb           -3.9
2022-01-28 12:36           slack            -
2022-01-28 15:12           flood          3.0
2022-01-28 18:30           slack            -
2022-01-28 21:18           ebb           -3.7
2022-01-29 00:54           slack            -
2022-01-29 03:36           flood          3.1
2022-01-29 06:54           slack            -
2022-01-29 10:00           ebb           -4.0
2022-01-29 13:36           slack            -
2022-01-29 16:36           flood          3.0
2022-01-29 19:30           slack            -
2022-01-29 22:30           ebb           -3.8
2022-01-30 01:54           slack            -
2022-01-30 04:48           flood          3.2
2022-01-30 07:54           slack            -
2022-01-30 11:06           ebb           -4.2
2022-01-30 14:36           slack            -
2022-01-30 17:42           flood          3.2
2022-01-30 20:30           slack            -
2022-01-30 23:30           ebb           -4.0
2022-01-31 02:54           slack            -
2022-01-31 05:54           flood          3.3
2022-01-31 08:54           slack            -
2022-01-31 12:12           ebb           -4.3
2022-01-31 15:30           slack            -
2022-01-31 18:42           flood          3.4
2022-01-31 21:24           slack            -
2022-02-01 00:30           ebb           -4.1
2022-02-01 03:48           slack            -
2022-02-01 07:00           flood          3.5
2022-02-01 09:48           slack            -
2022-02-01 13:12           ebb           -4.3
2022-02-01 16:24           slack            -
2022-02-01 19:36           flood          3.5
2022-02-01 22:18           slack            -
2022-02-02 01:36           ebb           -4.3
2022-02-02 04:42           slack            -
2022-02-02 08:00           flood          3.6
2022-02-02 10:42           slack            -
2022-02-02 14:12           ebb           -4.4
2022-02-02 17:18           slack            -
2022-02-02 20:30           flood          3.5
2022-02-02 23:06           slack            -
2022-02-03 02:30           ebb           -4.4
2022-02-03 05:36           slack            -
2022-02-03 08:54           flood          3.6
2022-02-03 11:42           slack            -
2022-02-03 15:06           ebb           -4.3
2022-02-03 18:12           slack            -
2022-02-03 21:24           flood          3.4
2022-02-04 00:00           slack            -
2022-02-04 03:24           ebb           -4.5
2022-02-04 06:30           slack            -
2022-02-04 09:48           flood          3.6
2022-02-04 12:36           slack            -
2022-02-04 16:00           ebb           -4.3
2022-02-04 19:00           slack            -
2022-02-04 22:18           flood          3.3
2022-02-05 00:54           slack            -
2022-02-05 04:12           ebb           -4.4
2022-02-05 07:24           slack            -
2022-02-05 10:48           flood          3.4
2022-02-05 13:24           slack            -
2022-02-05 16:48           ebb           -4.1
2022-02-05 19:54           slack            -
2022-02-05 23:18           flood          3.1
2022-02-06 01:42           slack            -
2022-02-06 05:06           ebb           -4.2
2022-02-06 08:18           slack            -
2022-02-06 11:48           flood          3.2
2022-02-06 14:18           slack            -
2022-02-06 17:42           ebb           -3.8
2022-02-06 20:42           slack            -
2022-02-07 00:12           flood          3.0
2022-02-07 02:36           slack            -
2022-02-07 06:00           ebb           -3.9
2022-02-07 09:12           slack            -
2022-02-07 12:42           flood          3.1
2022-02-07 15:06           slack            -
2022-02-07 18:36           ebb           -3.6
2022-02-07 21:36           slack            -
2022-02-08 01:06           flood          2.9
2022-02-08 03:30           slack            -
2022-02-08 07:06           ebb           -3.7
2022-02-08 10:12           slack            -
2022-02-08 13:36           flood          2.9
2022-02-08 16:00           slack            -
2022-02-08 19:30           ebb           -3.4
2022-02-08 22:30           slack            -
2022-02-09 01:54           flood          2.7
2022-02-09 04:18           slack            -
2022-02-09 08:06           ebb           -3.5
2022-02-09 11:06           slack            -
2022-02-09 14:30           flood          2.7
2022-02-09 16:48           slack            -
2022-02-09 20:30           ebb           -3.3
2022-02-09 23:24           slack            -
2022-02-10 02:48           flood          2.6
2022-02-10 05:12           slack            -
2022-02-10 09:06           ebb           -3.4
2022-02-10 12:00           slack            -
2022-02-10 15:18           flood          2.6
2022-02-10 17:42           slack            -
2022-02-10 21:24           ebb           -3.3
2022-02-11 00:12           slack            -
2022-02-11 03:36           flood          2.5
2022-02-11 06:06           slack            -
2022-02-11 09:54           ebb           -3.4
2022-02-11 12:48           slack            -
2022-02-11 16:06           flood          2.6
2022-02-11 18:30           slack            -
2022-02-11 22:06           ebb           -3.4
2022-02-12 00:54           slack            -
2022-02-12 04:24           flood          2.6
2022-02-12 06:48           slack            -
2022-02-12 10:36           ebb           -3.5
2022-02-12 13:30           slack            -
2022-02-12 16:48           flood          2.7
2022-02-12 19:12           slack            -
2022-02-12 22:42           ebb           -3.6
2022-02-13 01:36           slack            -
2022-02-13 04:54           flood          2.7
2022-02-13 07:30           slack            -
2022-02-13 11:12           ebb           -3.6
2022-02-13 14:06           slack            -
2022-02-13 17:18           flood          2.8
2022-02-13 19:54           slack            -
2022-02-13 23:06           ebb           -3.8
2022-02-14 02:18           slack            -
2022-02-14 05:12           flood          2.9
2022-02-14 08:12           slack            -
2022-02-14 11:30           ebb           -3.8
2022-02-14 14:42           slack            -
2022-02-14 17:36           flood          3.0
2022-02-14 20:30           slack            -
2022-02-14 23:30           ebb           -4.1
2022-02-15 02:54           slack            -
2022-02-15 05:36           flood          3.2
2022-02-15 08:48           slack            -
2022-02-15 11:48           ebb           -4.0
2022-02-15 15:24           slack            -
2022-02-15 18:00           flood          3.3
2022-02-15 21:12           slack            -
2022-02-16 00:00           ebb           -4.4
2022-02-16 03:36           slack            -
2022-02-16 06:12           flood          3.6
2022-02-16 09:30           slack            -
2022-02-16 12:18           ebb           -4.3
2022-02-16 16:00           slack            -
2022-02-16 18:36           flood          3.6
2022-02-16 21:48           slack            -
2022-02-17 00:36           ebb           -4.6
2022-02-17 04:12           slack            -
2022-02-17 06:48           flood          3.9
2022-02-17 10:06           slack            -
2022-02-17 13:00           ebb           -4.6
2022-02-17 16:42           slack            -
2022-02-17 19:12           flood          3.9
2022-02-17 22:30           slack            -
2022-02-18 01:18           ebb           -4.9
2022-02-18 04:54           slack            -
2022-02-18 07:30           flood          4.2
2022-02-18 10:48           slack            -
2022-02-18 13:42           ebb           -4.9
2022-02-18 17:18           slack            -
2022-02-18 19:54           flood          4.1
2022-02-18 23:12           slack            -
2022-02-19 02:06           ebb           -5.0
2022-02-19 05:36           slack            -
2022-02-19 08:12           flood          4.3
2022-02-19 11:30           slack            -
2022-02-19 14:30           ebb           -5.0
2022-02-19 18:00           slack            -
2022-02-19 20:36           flood          4.1
2022-02-19 23:54           slack            -
2022-02-20 02:48           ebb           -5.1
2022-02-20 06:18           slack            -
2022-02-20 08:54           flood          4.2
2022-02-20 12:18           slack            -
2022-02-20 15:12           ebb           -5.1
2022-02-20 18:48           slack            -
2022-02-20 21:24           flood          4.1
2022-02-21 00:42           slack            -
2022-02-21 03:36           ebb           -5.0
2022-02-21 07:06           slack            -
2022-02-21 09:42           flood          4.0
2022-02-21 13:06           slack            -
2022-02-21 16:00           ebb           -4.9
2022-02-21 19:36           slack            -
2022-02-21 22:12           flood          3.8
2022-02-22 01:30           slack            -
2022-02-22 04:24           ebb           -4.8
2022-02-22 08:00           slack            -
2022-02-22 10:36           flood          3.6
2022-02-22 14:00           slack            -
2022-02-22 16:48           ebb           -4.6
2022-02-22 20:24           slack            -
2022-02-22 23:06           flood          3.5
2022-02-23 02:24           slack            -
2022-02-23 05:12           ebb           -4.5
2022-02-23 09:00           slack            -
2022-02-23 11:36           flood          3.2
2022-02-23 14:54           slack            -
2022-02-23 17:42           ebb           -4.1
2022-02-23 21:24           slack            -
2022-02-24 00:00           flood          3.2
2022-02-24 03:24           slack            -
2022-02-24 06:12           ebb           -4.1
2022-02-24 10:06           slack            -
2022-02-24 12:42           flood          2.9
2022-02-24 16:00           slack            -
2022-02-24 18:42           ebb           -3.6
2022-02-24 22:30           slack            -
2022-02-25 01:06           flood          2.9
2022-02-25 04:24           slack            -
2022-02-25 07:18           ebb           -3.7
2022-02-25 11:18           slack            -
2022-02-25 13:54           flood          2.7
2022-02-25 17:06           slack            -
2022-02-25 19:48           ebb           -3.3
2022-02-25 23:36           slack            -
2022-02-26 02:12           flood          2.7
2022-02-26 05:36           slack            -
2022-02-26 08:36           ebb           -3.6
2022-02-26 12:24           slack            -
2022-02-26 15:24           flood          2.7
2022-02-26 18:18           slack            -
2022-02-26 21:18           ebb           -3.4
2022-02-27 00:42           slack            -
2022-02-27 03:42           flood          2.8
2022-02-27 06:42           slack            -
2022-02-27 10:18           ebb           -3.8
2022-02-27 13:30           slack            -
2022-02-27 16:48           flood          2.9
2022-02-27 19:18           slack            -
2022-02-27 22:42           ebb           -3.7
2022-02-28 01:48           slack            -
2022-02-28 05:06           flood          3.1
2022-02-28 07:48           slack            -
2022-02-28 11:24           ebb           -4.1
2022-02-28 14:30           slack            -
2022-02-28 17:48           flood          3.3
2022-02-28 20:18           slack            -
2022-02-28 23:42           ebb           -4.1
2022-03-01 02:42           slack            -
2022-03-01 06:06           flood          3.5
2022-03-01 08:42           slack            -
2022-03-01 12:18           ebb           -4.4
2022-03-01 15:24           slack            -
2022-03-01 18:36           flood          3.6
2022-03-01 21:12           slack            -
2022-03-02 00:30           ebb           -4.4
2022-03-02 03:36           slack            -
2022-03-02 07:00           flood          3.8
2022-03-02 09:36           slack            -
2022-03-02 13:12           ebb           -4.5
2022-03-02 16:12           slack            -
2022-03-02 19:30           flood          3.7
2022-03-02 22:00           slack            -
2022-03-03 01:24           ebb           -4.6
2022-03-03 04:30           slack            -
2022-03-03 07:48           flood          3.9
2022-03-03 10:30           slack            -
2022-03-03 14:00           ebb           -4.6
2022-03-03 17:00           slack            -
2022-03-03 20:18           flood          3.7
2022-03-03 22:48           slack            -
2022-03-04 02:18           ebb           -4.7
2022-03-04 05:18           slack            -
2022-03-04 08:42           flood          3.9
2022-03-04 11:18           slack            -
2022-03-04 14:48           ebb           -4.5
2022-03-04 17:48           slack            -
2022-03-04 21:00           flood          3.6
2022-03-04 23:36           slack            -
2022-03-05 03:06           ebb           -4.7
2022-03-05 06:12           slack            -
2022-03-05 09:30           flood          3.7
2022-03-05 12:12           slack            -
2022-03-05 15:36           ebb           -4.4
2022-03-05 18:36           slack            -
2022-03-05 21:48           flood          3.5
2022-03-06 00:30           slack            -
2022-03-06 03:54           ebb           -4.5
2022-03-06 07:00           slack            -
2022-03-06 10:18           flood          3.4
2022-03-06 13:00           slack            -
2022-03-06 16:18           ebb           -4.1
2022-03-06 19:24           slack            -
2022-03-06 22:36           flood          3.2
2022-03-07 01:18           slack            -
2022-03-07 04:42           ebb           -4.2
2022-03-07 07:48           slack            -
2022-03-07 11:12           flood          3.1
2022-03-07 13:48           slack            -
2022-03-07 17:00           ebb           -3.8
2022-03-07 20:06           slack            -
2022-03-07 23:36           flood          2.9
2022-03-08 02:06           slack            -
2022-03-08 05:30           ebb           -3.8
2022-03-08 08:42           slack            -
2022-03-08 12:12           flood          2.8
2022-03-08 14:30           slack            -
2022-03-08 17:48           ebb           -3.5
2022-03-08 21:00           slack            -
2022-03-09 00:30           flood          2.6
2022-03-09 02:54           slack            -
2022-03-09 06:24           ebb           -3.4
2022-03-09 09:36           slack            -
2022-03-09 13:00           flood          2.5
2022-03-09 15:18           slack            -
2022-03-09 18:36           ebb           -3.2
2022-03-09 21:48           slack            -
2022-03-10 01:18           flood          2.4
2022-03-10 03:42           slack            -
2022-03-10 07:18           ebb           -3.1
2022-03-10 10:30           slack            -
2022-03-10 13:48           flood          2.3
2022-03-10 16:06           slack            -
2022-03-10 19:30           ebb           -3.0
2022-03-10 22:42           slack            -
2022-03-11 02:00           flood          2.3
2022-03-11 04:30           slack            -
2022-03-11 08:24           ebb           -3.0
2022-03-11 11:24           slack            -
2022-03-11 14:36           flood          2.2
2022-03-11 17:00           slack            -
2022-03-11 20:24           ebb           -3.0
2022-03-11 23:30           slack            -
2022-03-12 02:42           flood          2.2
2022-03-12 05:24           slack            -
2022-03-12 09:18           ebb           -3.0
2022-03-12 12:06           slack            -
2022-03-12 15:24           flood          2.3
2022-03-12 17:48           slack            -
2022-03-12 21:18           ebb           -3.1
2022-03-13 00:18           slack            -
2022-03-13 04:18           flood          2.3
2022-03-13 07:12           slack            -
2022-03-13 11:00           ebb           -3.2
2022-03-13 13:48           slack            -
2022-03-13 16:54           flood          2.4
2022-03-13 19:30           slack            -
2022-03-13 22:54           ebb           -3.4
2022-03-14 02:00           slack            -
2022-03-14 04:48           flood          2.6
2022-03-14 07:54           slack            -
2022-03-14 11:24           ebb           -3.5
2022-03-14 14:30           slack            -
2022-03-14 17:24           flood          2.7
2022-03-14 20:12           slack            -
2022-03-14 23:18           ebb           -3.8
2022-03-15 02:42           slack            -
2022-03-15 05:24           flood          3.0
2022-03-15 08:36           slack            -
2022-03-15 11:42           ebb           -3.9
2022-03-15 15:06           slack            -
2022-03-15 17:54           flood          3.1
2022-03-15 20:54           slack            -
2022-03-15 23:54           ebb           -4.2
2022-03-16 03:18           slack            -
2022-03-16 06:00           flood          3.5
2022-03-16 09:18           slack            -
2022-03-16 12:12           ebb           -4.3
2022-03-16 15:48           slack            -
2022-03-16 18:30           flood          3.5
2022-03-16 21:36           slack            -
2022-03-17 00:24           ebb           -4.6
2022-03-17 04:00           slack            -
2022-03-17 06:36           flood          3.9
2022-03-17 09:54           slack            -
2022-03-17 12:48           ebb           -4.7
2022-03-17 16:30           slack            -
2022-03-17 19:06           flood          3.9
2022-03-17 22:18           slack            -
2022-03-18 01:06           ebb           -4.9
2022-03-18 04:42           slack            -
2022-03-18 07:18           flood          4.2
2022-03-18 10:36           slack            -
2022-03-18 13:30           ebb           -5.0
2022-03-18 17:06           slack            -
2022-03-18 19:42           flood          4.2
2022-03-18 23:00           slack            -
2022-03-19 01:48           ebb           -5.1
2022-03-19 05:24           slack            -
2022-03-19 08:00           flood          4.4
2022-03-19 11:18           slack            -
2022-03-19 14:12           ebb           -5.2
2022-03-19 17:48           slack            -
2022-03-19 20:30           flood          4.3
2022-03-19 23:42           slack            -
2022-03-20 02:36           ebb           -5.2
2022-03-20 06:06           slack            -
2022-03-20 08:48           flood          4.4
2022-03-20 12:06           slack            -
2022-03-20 15:00           ebb           -5.2
2022-03-20 18:36           slack            -
2022-03-20 21:12           flood          4.3
2022-03-21 00:30           slack            -
2022-03-21 03:24           ebb           -5.2
2022-03-21 06:54           slack            -
2022-03-21 09:30           flood          4.2
2022-03-21 12:48           slack            -
2022-03-21 15:48           ebb           -5.1
2022-03-21 19:18           slack            -
2022-03-21 21:54           flood          4.2
2022-03-22 01:18           slack            -
2022-03-22 04:12           ebb           -5.0
2022-03-22 07:48           slack            -
2022-03-22 10:18           flood          3.9
2022-03-22 13:42           slack            -
2022-03-22 16:36           ebb           -4.8
2022-03-22 20:06           slack            -
2022-03-22 22:42           flood          3.8
2022-03-23 02:06           slack            -
2022-03-23 05:00           ebb           -4.7
2022-03-23 08:42           slack            -
2022-03-23 11:12           flood          3.4
2022-03-23 14:36           slack            -
2022-03-23 17:24           ebb           -4.3
2022-03-23 21:00           slack            -
2022-03-23 23:36           flood          3.4
2022-03-24 03:06           slack            -
2022-03-24 05:48           ebb           -4.3
2022-03-24 09:42           slack            -
2022-03-24 12:18           flood          2.9
2022-03-24 15:36           slack            -
2022-03-24 18:18           ebb           -3.8
2022-03-24 22:00           slack            -
2022-03-25 00:36           flood          2.9
2022-03-25 04:06           slack            -
2022-03-25 06:48           ebb           -3.8
2022-03-25 10:54           slack            -
2022-03-25 13:30           flood          2.5
2022-03-25 16:42           slack            -
2022-03-25 19:18           ebb           -3.3
2022-03-25 23:12           slack            -
2022-03-26 01:54           flood          2.6
2022-03-26 05:12           slack            -
2022-03-26 08:06           ebb           -3.4
2022-03-26 12:06           slack            -
2022-03-26 15:00           flood          2.4
2022-03-26 17:54           slack            -
2022-03-26 20:42           ebb           -3.1
2022-03-27 00:30           slack            -
2022-03-27 03:18           flood          2.6
2022-03-27 06:24           slack            -
2022-03-27 10:06           ebb           -3.4
2022-03-27 13:18           slack            -
2022-03-27 16:36           flood          2.6
2022-03-27 19:00           slack            -
2022-03-27 22:36           ebb           -3.4
2022-03-28 01:36           slack            -
2022-03-28 05:00           flood          2.9
2022-03-28 07:36           slack            -
2022-03-28 11:24           ebb           -3.9
2022-03-28 14:18           slack            -
2022-03-28 17:42           flood          3.0
2022-03-28 20:06           slack            -
2022-03-28 23:42           ebb           -3.9
2022-03-29 02:36           slack            -
2022-03-29 06:06           flood          3.4
2022-03-29 08:36           slack            -
2022-03-29 12:18           ebb           -4.3
2022-03-29 15:12           slack            -
2022-03-29 18:36           flood          3.5
2022-03-29 21:00           slack            -
2022-03-30 00:30           ebb           -4.3
2022-03-30 03:30           slack            -
2022-03-30 07:00           flood          3.8
2022-03-30 09:30           slack            -
2022-03-30 13:06           ebb           -4.6
2022-03-30 16:06           slack            -
2022-03-30 19:24           flood          3.7
2022-03-30 21:54           slack            -
2022-03-31 01:18           ebb           -4.7
2022-03-31 04:24           slack            -
2022-03-31 07:48           flood          4.0
2022-03-31 10:24           slack            -
2022-03-31 13:54           ebb           -4.7
2022-03-31 16:54           slack            -
2022-03-31 20:12           flood          3.9
2022-03-31 22:42           slack            -
2022-04-01 02:06           ebb           -4.8
2022-04-01 05:12           slack            -
2022-04-01 08:36           flood          4.1
2022-04-01 11:12           slack            -
2022-04-01 14:42           ebb           -4.7
2022-04-01 17:36           slack            -
2022-04-01 20:54           flood          3.9
2022-04-01 23:30           slack            -
2022-04-02 03:00           ebb           -4.8
2022-04-02 06:00           slack            -
2022-04-02 09:18           flood          4.0
2022-04-02 11:54           slack            -
2022-04-02 15:24           ebb           -4.6
2022-04-02 18:24           slack            -
2022-04-02 21:36           flood          3.7
2022-04-03 00:12           slack            -
2022-04-03 03:42           ebb           -4.7
2022-04-03 06:48           slack            -
2022-04-03 10:06           flood          3.7
2022-04-03 12:42           slack            -
2022-04-03 16:06           ebb           -4.4
2022-04-03 19:06           slack            -
2022-04-03 22:18           flood          3.5
2022-04-04 01:00           slack            -
2022-04-04 04:30           ebb           -4.4
2022-04-04 07:30           slack            -
2022-04-04 10:48           flood          3.3
2022-04-04 13:24           slack            -
2022-04-04 16:42           ebb           -4.1
2022-04-04 19:48           slack            -
2022-04-04 23:00           flood          3.1
2022-04-05 01:48           slack            -
2022-04-05 05:06           ebb           -4.0
2022-04-05 08:18           slack            -
2022-04-05 11:36           flood          2.9
2022-04-05 14:12           slack            -
2022-04-05 17:18           ebb           -3.8
2022-04-05 20:36           slack            -
2022-04-05 23:42           flood          2.8
2022-04-06 02:36           slack            -
2022-04-06 05:48           ebb           -3.6
2022-04-06 09:06           slack            -
2022-04-06 12:24           flood          2.5
2022-04-06 14:54           slack            -
2022-04-06 17:54           ebb           -3.4
2022-04-06 21:18           slack            -
2022-04-07 00:30           flood          2.4
2022-04-07 03:18           slack            -
2022-04-07 06:24           ebb           -3.2
2022-04-07 09:54           slack            -
2022-04-07 13:18           flood          2.2
2022-04-07 15:42           slack            -
2022-04-07 18:30           ebb           -3.2
2022-04-07 22:06           slack            -
2022-04-08 01:18           flood          2.2
2022-04-08 04:06           slack            -
2022-04-08 07:00           ebb           -3.0
2022-04-08 10:48           slack            -
2022-04-08 14:00           flood          2.1
2022-04-08 16:24           slack            -
2022-04-08 19:12           ebb           -3.0
2022-04-08 23:00           slack            -
2022-04-09 01:48           flood          2.2
2022-04-09 04:48           slack            -
2022-04-09 07:54           ebb           -2.8
2022-04-09 11:36           slack            -
2022-04-09 14:36           flood          2.1
2022-04-09 17:12           slack            -
2022-04-09 20:00           ebb           -3.0
2022-04-09 23:48           slack            -
2022-04-10 02:24           flood          2.2
2022-04-10 05:36           slack            -
2022-04-10 08:42           ebb           -2.9
2022-04-10 12:24           slack            -
2022-04-10 15:12           flood          2.2
2022-04-10 18:00           slack            -
2022-04-10 20:54           ebb           -3.1
2022-04-11 00:36           slack            -
2022-04-11 03:06           flood          2.5
2022-04-11 06:30           slack            -
2022-04-11 09:36           ebb           -3.1
2022-04-11 13:12           slack            -
2022-04-11 15:48           flood          2.5
2022-04-11 18:48           slack            -
2022-04-11 21:42           ebb           -3.5
2022-04-12 01:18           slack            -
2022-04-12 03:54           flood          2.8
2022-04-12 07:12           slack            -
2022-04-12 10:18           ebb           -3.6
2022-04-12 13:54           slack            -
2022-04-12 16:30           flood          2.8
2022-04-12 19:36           slack            -
2022-04-12 22:30           ebb           -3.9
2022-04-13 02:00           slack            -
2022-04-13 04:36           flood          3.3
2022-04-13 08:00           slack            -
2022-04-13 11:00           ebb           -4.1
2022-04-13 14:36           slack            -
2022-04-13 17:12           flood          3.3
2022-04-13 20:24           slack            -
2022-04-13 23:18           ebb           -4.4
2022-04-14 02:48           slack            -
2022-04-14 05:24           flood          3.7
2022-04-14 08:42           slack            -
2022-04-14 11:42           ebb           -4.6
